seed,load,tau_ms,cv,policy,requests,on_time_fraction_pct,late_fraction_pct,shed_fraction_pct,normalized_network_waste
300,1.2,50.0,0.5,DA-BALS-EWMA,559,72.27191413237925,2.862254025044723,24.86583184257603,0.0
300,1.2,50.0,0.5,DA-BALS-EWMA-Cap,559,72.27191413237925,2.862254025044723,24.86583184257603,0.0
300,1.2,50.0,0.5,DA-BALS-EWMA-Decay,559,72.09302325581395,3.041144901610018,24.86583184257603,0.0
300,1.2,50.0,0.5,DA-BALS-Stabilized,559,72.09302325581395,3.041144901610018,24.86583184257603,0.0
300,1.2,50.0,1.0,DA-BALS-EWMA,559,70.6618962432916,3.9355992844364938,25.402504472271914,0.0
300,1.2,50.0,1.0,DA-BALS-EWMA-Cap,559,70.6618962432916,3.9355992844364938,25.402504472271914,0.0
300,1.2,50.0,1.0,DA-BALS-EWMA-Decay,559,70.48300536672629,4.47227191413238,25.044722719141323,0.0
300,1.2,50.0,1.0,DA-BALS-Stabilized,559,70.48300536672629,4.47227191413238,25.044722719141323,0.0
301,0.2,0.0,0.0,DA-BALS-EWMA,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,0.0,0.0,DA-BALS-EWMA-Cap,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,0.0,0.0,DA-BALS-EWMA-Decay,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,0.0,0.0,DA-BALS-Stabilized,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,0.0,0.5,DA-BALS-EWMA,91,93.4065934065934,4.395604395604396,2.197802197802198,0.0
301,0.2,0.0,0.5,DA-BALS-EWMA-Cap,91,93.4065934065934,4.395604395604396,2.197802197802198,0.0
301,0.2,0.0,0.5,DA-BALS-EWMA-Decay,91,93.4065934065934,4.395604395604396,2.197802197802198,0.0
301,0.2,0.0,0.5,DA-BALS-Stabilized,91,93.4065934065934,4.395604395604396,2.197802197802198,0.0
301,0.2,0.0,1.0,DA-BALS-EWMA,91,92.3076923076923,5.4945054945054945,2.197802197802198,0.0
301,0.2,0.0,1.0,DA-BALS-EWMA-Cap,91,92.3076923076923,5.4945054945054945,2.197802197802198,0.0
301,0.2,0.0,1.0,DA-BALS-EWMA-Decay,91,92.3076923076923,5.4945054945054945,2.197802197802198,0.0
301,0.2,0.0,1.0,DA-BALS-Stabilized,91,92.3076923076923,5.4945054945054945,2.197802197802198,0.0
301,0.2,10.0,0.0,DA-BALS-EWMA,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,10.0,0.0,DA-BALS-EWMA-Cap,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,10.0,0.0,DA-BALS-EWMA-Decay,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,10.0,0.0,DA-BALS-Stabilized,91,96.7032967032967,1.098901098901099,2.197802197802198,0.0
301,0.2,10.0,0.5,DA-BALS-EWMA,91,93.4065934065934,4.395604395604396,2.197802197802198,0.0
